plantID,scientificName,wvl_nm,refl
2017-06-03-sutod-P001,Betula alleghaniensis,740,0.418724
2017-06-03-sutod-P001,Betula alleghaniensis,750,0.4339405
2017-06-03-sutod-P001,Betula alleghaniensis,760,0.4381007
2017-06-03-sutod-P001,Betula alleghaniensis,770,0.4382848
2017-06-03-sutod-P001,Betula alleghaniensis,780,0.4378248
2017-06-03-sutod-P001,Betula alleghaniensis,790,0.4372613
2017-06-03-sutod-P001,Betula alleghaniensis,800,0.4370467
2017-06-03-sutod-P001,Betula alleghaniensis,810,0.436863
2017-06-03-sutod-P001,Betula alleghaniensis,820,0.4366837
2017-06-03-sutod-P001,Betula alleghaniensis,830,0.4368991
2017-06-03-sutod-P001,Betula alleghaniensis,840,0.4373408
2017-06-03-sutod-P001,Betula alleghaniensis,850,0.4377456
2017-06-03-sutod-P001,Betula alleghaniensis,860,0.4378604
2017-06-03-sutod-P001,Betula alleghaniensis,870,0.437946
2017-06-03-sutod-P001,Betula alleghaniensis,880,0.4378565
2017-06-03-sutod-P001,Betula alleghaniensis,890,0.4378836
2017-06-03-sutod-P001,Betula alleghaniensis,900,0.4378849
2017-06-03-sutod-P001,Betula alleghaniensis,910,0.4378222
2017-06-03-sutod-P001,Betula alleghaniensis,920,0.437997
2017-06-03-sutod-P001,Betula alleghaniensis,930,0.4378415
2017-06-03-sutod-P001,Betula alleghaniensis,940,0.4368618
2017-06-03-sutod-P001,Betula alleghaniensis,950,0.4354956
2017-06-03-sutod-P001,Betula alleghaniensis,960,0.4338668
2017-06-03-sutod-P001,Betula alleghaniensis,970,0.4333239
2017-06-03-sutod-P001,Betula alleghaniensis,980,0.4332931
2017-06-03-sutod-P001,Betula alleghaniensis,990,0.4335711
2017-06-03-sutod-P001,Betula alleghaniensis,1000,0.4342158
2017-06-03-sutod-P001,Betula alleghaniensis,1010,0.435206
2017-06-03-sutod-P001,Betula alleghaniensis,1020,0.4361928
2017-06-03-sutod-P001,Betula alleghaniensis,1030,0.4370764
2017-06-03-sutod-P001,Betula alleghaniensis,1040,0.4380917
2017-06-03-sutod-P001,Betula alleghaniensis,1050,0.4387371
2017-06-03-sutod-P001,Betula alleghaniensis,1060,0.4393609
2017-06-03-sutod-P001,Betula alleghaniensis,1070,0.439597
2017-06-03-sutod-P001,Betula alleghaniensis,1080,0.439448
2017-06-03-sutod-P001,Betula alleghaniensis,1090,0.4392285
2017-06-03-sutod-P001,Betula alleghaniensis,1100,0.4387938
2017-06-03-sutod-P001,Betula alleghaniensis,1110,0.4384666
2017-06-03-sutod-P001,Betula alleghaniensis,1120,0.4378776
2017-06-03-sutod-P001,Betula alleghaniensis,1130,0.4355684
2017-06-03-sutod-P001,Betula alleghaniensis,1140,0.4313638
2017-06-03-sutod-P001,Betula alleghaniensis,1150,0.4265448
2017-06-03-sutod-P001,Betula alleghaniensis,1160,0.422624
2017-06-03-sutod-P001,Betula alleghaniensis,1170,0.4204579
2017-06-03-sutod-P001,Betula alleghaniensis,1180,0.4192663
2017-06-03-sutod-P001,Betula alleghaniensis,1190,0.4183874
2017-06-03-sutod-P001,Betula alleghaniensis,1200,0.4181473
2017-06-03-sutod-P001,Betula alleghaniensis,1210,0.4183728
2017-06-03-sutod-P001,Betula alleghaniensis,1220,0.4190693
2017-06-03-sutod-P001,Betula alleghaniensis,1230,0.4197521
2017-06-03-sutod-P001,Betula alleghaniensis,1240,0.420314
2017-06-03-sutod-P001,Betula alleghaniensis,1250,0.4208932
2017-06-03-sutod-P001,Betula alleghaniensis,1260,0.4210907
2017-06-03-sutod-P001,Betula alleghaniensis,1270,0.4208552
2017-06-03-sutod-P001,Betula alleghaniensis,1280,0.4201699
2017-06-03-sutod-P001,Betula alleghaniensis,1290,0.419165
2017-06-03-sutod-P001,Betula alleghaniensis,1300,0.4175284
2017-06-03-sutod-P001,Betula alleghaniensis,1310,0.4145437
2017-06-03-sutod-P001,Betula alleghaniensis,1320,0.4099663
2017-06-03-sutod-P001,Betula alleghaniensis,1330,0.4038163
2017-06-03-sutod-P001,Betula alleghaniensis,1340,0.3971374
2017-06-03-sutod-P001,Betula alleghaniensis,1350,0.3905953
2017-06-03-sutod-P001,Betula alleghaniensis,1360,0.3840567
2017-06-03-sutod-P001,Betula alleghaniensis,1370,0.3739445
2017-06-03-sutod-P001,Betula alleghaniensis,1380,0.3534133
2017-06-03-sutod-P001,Betula alleghaniensis,1390,0.3190414
2017-06-03-sutod-P001,Betula alleghaniensis,1400,0.277156
2017-06-03-sutod-P001,Betula alleghaniensis,1410,0.239281
2017-06-03-sutod-P001,Betula alleghaniensis,1420,0.2134021
2017-06-03-sutod-P001,Betula alleghaniensis,1430,0.1992155
2017-06-03-sutod-P001,Betula alleghaniensis,1440,0.1921565
2017-06-03-sutod-P001,Betula alleghaniensis,1450,0.1895826
2017-06-03-sutod-P001,Betula alleghaniensis,1460,0.1909257
2017-06-03-sutod-P001,Betula alleghaniensis,1470,0.1962632
2017-06-03-sutod-P001,Betula alleghaniensis,1480,0.2053405
2017-06-03-sutod-P001,Betula alleghaniensis,1490,0.2167072
2017-06-03-sutod-P001,Betula alleghaniensis,1500,0.2290535
2017-06-03-sutod-P001,Betula alleghaniensis,1510,0.2413008
2017-06-03-sutod-P001,Betula alleghaniensis,1520,0.2531606
2017-06-03-sutod-P001,Betula alleghaniensis,1530,0.2642184
2017-06-03-sutod-P001,Betula alleghaniensis,1540,0.2742429
2017-06-03-sutod-P001,Betula alleghaniensis,1550,0.2831961
2017-06-03-sutod-P001,Betula alleghaniensis,1560,0.2910112
2017-06-03-sutod-P001,Betula alleghaniensis,1570,0.2979222
2017-06-03-sutod-P001,Betula alleghaniensis,1580,0.3039947
2017-06-03-sutod-P001,Betula alleghaniensis,1590,0.309671
2017-06-03-sutod-P001,Betula alleghaniensis,1600,0.3147563
2017-06-03-sutod-P001,Betula alleghaniensis,1610,0.3193775
2017-06-03-sutod-P001,Betula alleghaniensis,1620,0.3234687
2017-06-03-sutod-P001,Betula alleghaniensis,1630,0.3267861
2017-06-03-sutod-P001,Betula alleghaniensis,1640,0.3294029
2017-06-03-sutod-P001,Betula alleghaniensis,1650,0.3309231
2017-06-03-sutod-P001,Betula alleghaniensis,1660,0.3318813
2017-06-03-sutod-P001,Betula alleghaniensis,1670,0.3325042
2017-06-03-sutod-P001,Betula alleghaniensis,1680,0.3319921
2017-06-03-sutod-P001,Betula alleghaniensis,1690,0.3301449
2017-06-03-sutod-P001,Betula alleghaniensis,1700,0.3275259
2017-06-03-sutod-P001,Betula alleghaniensis,1710,0.3247427
2017-06-03-sutod-P001,Betula alleghaniensis,1720,0.3220678
2017-06-03-sutod-P001,Betula alleghaniensis,1730,0.3187687
2017-06-03-sutod-P001,Betula alleghaniensis,1740,0.3146787
2017-06-03-sutod-P001,Betula alleghaniensis,1750,0.3102127
2017-06-03-sutod-P001,Betula alleghaniensis,1760,0.3057341
2017-06-03-sutod-P001,Betula alleghaniensis,1770,0.3018314
2017-06-03-sutod-P001,Betula alleghaniensis,1780,0.2993906
2017-06-03-sutod-P001,Betula alleghaniensis,1790,0.2985439
2017-06-03-sutod-P001,Betula alleghaniensis,1800,0.2990027
2017-06-03-sutod-P001,Betula alleghaniensis,1810,0.2996862
2017-06-03-sutod-P001,Betula alleghaniensis,1820,0.2998563
2017-06-03-sutod-P001,Betula alleghaniensis,1830,0.2994379
2017-06-03-sutod-P001,Betula alleghaniensis,1840,0.2965805
2017-06-03-sutod-P001,Betula alleghaniensis,1850,0.2887139
2017-06-03-sutod-P001,Betula alleghaniensis,1860,0.2696131
2017-06-03-sutod-P001,Betula alleghaniensis,1870,0.2337629
2017-06-03-sutod-P001,Betula alleghaniensis,1880,0.1827148
2017-06-03-sutod-P001,Betula alleghaniensis,1890,0.12835496
2017-06-03-sutod-P001,Betula alleghaniensis,1900,0.08690421
2017-06-03-sutod-P001,Betula alleghaniensis,1910,0.06406481
2017-06-03-sutod-P001,Betula alleghaniensis,1920,0.05613695
2017-06-03-sutod-P001,Betula alleghaniensis,1930,0.05502159
2017-06-03-sutod-P001,Betula alleghaniensis,1940,0.05685121
2017-06-03-sutod-P001,Betula alleghaniensis,1950,0.06051114
2017-06-03-sutod-P001,Betula alleghaniensis,1960,0.06557694
2017-06-03-sutod-P001,Betula alleghaniensis,1970,0.07212179
2017-06-03-sutod-P001,Betula alleghaniensis,1980,0.08001236
2017-06-03-sutod-P001,Betula alleghaniensis,1990,0.08875445
2017-06-03-sutod-P001,Betula alleghaniensis,2000,0.0978606
2017-06-03-sutod-P001,Betula alleghaniensis,2010,0.10699705
2017-06-03-sutod-P001,Betula alleghaniensis,2020,0.1157123
2017-06-03-sutod-P001,Betula alleghaniensis,2030,0.1237961
2017-06-03-sutod-P001,Betula alleghaniensis,2040,0.1308617
2017-06-03-sutod-P001,Betula alleghaniensis,2050,0.1374117
2017-06-03-sutod-P001,Betula alleghaniensis,2060,0.14373508
2017-06-03-sutod-P001,Betula alleghaniensis,2070,0.14981774
2017-06-03-sutod-P001,Betula alleghaniensis,2080,0.15622339
2017-06-03-sutod-P001,Betula alleghaniensis,2090,0.1634707
2017-06-03-sutod-P001,Betula alleghaniensis,2100,0.170448
2017-06-03-sutod-P001,Betula alleghaniensis,2110,0.1769432
2017-06-03-sutod-P001,Betula alleghaniensis,2120,0.1818867
2017-06-03-sutod-P001,Betula alleghaniensis,2130,0.186278
2017-06-03-sutod-P001,Betula alleghaniensis,2140,0.1904297
2017-06-03-sutod-P001,Betula alleghaniensis,2150,0.1942994
2017-06-03-sutod-P001,Betula alleghaniensis,2160,0.1967531
2017-06-03-sutod-P001,Betula alleghaniensis,2170,0.1989679
2017-06-03-sutod-P001,Betula alleghaniensis,2180,0.2018937
2017-06-03-sutod-P001,Betula alleghaniensis,2190,0.2052556
2017-06-03-sutod-P001,Betula alleghaniensis,2200,0.2083361
2017-06-03-sutod-P001,Betula alleghaniensis,2210,0.2105997
2017-06-03-sutod-P001,Betula alleghaniensis,2220,0.2113165
2017-06-03-sutod-P001,Betula alleghaniensis,2230,0.2111989
2017-06-03-sutod-P001,Betula alleghaniensis,2240,0.2087666
2017-06-03-sutod-P001,Betula alleghaniensis,2250,0.2039814
2017-06-03-sutod-P001,Betula alleghaniensis,2260,0.1988778
2017-06-03-sutod-P001,Betula alleghaniensis,2270,0.1923049
2017-06-03-sutod-P001,Betula alleghaniensis,2280,0.1863764
2017-06-03-sutod-P001,Betula alleghaniensis,2290,0.1813538
2017-06-03-sutod-P001,Betula alleghaniensis,2300,0.1776705
2017-06-03-sutod-P001,Betula alleghaniensis,2310,0.17455124
2017-06-03-sutod-P001,Betula alleghaniensis,2320,0.17113027
2017-06-03-sutod-P001,Betula alleghaniensis,2330,0.16523916
2017-06-03-sutod-P001,Betula alleghaniensis,2340,0.15821451
2017-06-03-sutod-P001,Betula alleghaniensis,2350,0.15279054
2017-06-03-sutod-P001,Betula alleghaniensis,2360,0.15120073
2017-06-03-sutod-P001,Betula alleghaniensis,2370,0.1467735
2017-06-03-sutod-P001,Betula alleghaniensis,2380,0.1391591
2017-06-03-sutod-P001,Betula alleghaniensis,2390,0.13178871
2017-06-03-sutod-P001,Betula alleghaniensis,2400,0.12835472
2017-06-03-sutod-P009,Betula alleghaniensis,410,0.03110988
2017-06-03-sutod-P009,Betula alleghaniensis,420,0.03236077
2017-06-03-sutod-P009,Betula alleghaniensis,430,0.03341713
2017-06-03-sutod-P009,Betula alleghaniensis,440,0.03372158
2017-06-03-sutod-P009,Betula alleghaniensis,450,0.03377401
2017-06-03-sutod-P009,Betula alleghaniensis,460,0.03409062
2017-06-03-sutod-P009,Betula alleghaniensis,470,0.03445407
2017-06-03-sutod-P009,Betula alleghaniensis,480,0.03465776
2017-06-03-sutod-P009,Betula alleghaniensis,490,0.03487347
2017-06-03-sutod-P009,Betula alleghaniensis,500,0.03749466
2017-06-03-sutod-P009,Betula alleghaniensis,510,0.04925844
2017-06-03-sutod-P009,Betula alleghaniensis,520,0.07150889
2017-06-03-sutod-P009,Betula alleghaniensis,530,0.09663673
2017-06-03-sutod-P009,Betula alleghaniensis,540,0.11562348
2017-06-03-sutod-P009,Betula alleghaniensis,550,0.12129116
2017-06-03-sutod-P009,Betula alleghaniensis,560,0.11425982
2017-06-03-sutod-P009,Betula alleghaniensis,570,0.09949315
2017-06-03-sutod-P009,Betula alleghaniensis,580,0.08390956
2017-06-03-sutod-P009,Betula alleghaniensis,590,0.07431952
2017-06-03-sutod-P009,Betula alleghaniensis,600,0.06864891
2017-06-03-sutod-P009,Betula alleghaniensis,610,0.06318493
2017-06-03-sutod-P009,Betula alleghaniensis,620,0.05837361
2017-06-03-sutod-P009,Betula alleghaniensis,630,0.05412149
2017-06-03-sutod-P009,Betula alleghaniensis,640,0.05053432
2017-06-03-sutod-P009,Betula alleghaniensis,650,0.04611583
2017-06-03-sutod-P009,Betula alleghaniensis,660,0.0421755
2017-06-03-sutod-P009,Betula alleghaniensis,670,0.03948863
2017-06-03-sutod-P009,Betula alleghaniensis,680,0.04005354
2017-06-03-sutod-P009,Betula alleghaniensis,690,0.06553628
2017-06-03-sutod-P009,Betula alleghaniensis,700,0.12766484
2017-06-03-sutod-P009,Betula alleghaniensis,710,0.2186045
2017-06-03-sutod-P009,Betula alleghaniensis,720,0.310251
2017-06-03-sutod-P009,Betula alleghaniensis,730,0.3757562
2017-06-03-sutod-P009,Betula alleghaniensis,740,0.4138388
2017-06-03-sutod-P009,Betula alleghaniensis,750,0.430176
2017-06-03-sutod-P009,Betula alleghaniensis,760,0.4345153
2017-06-03-sutod-P009,Betula alleghaniensis,770,0.4344863
2017-06-03-sutod-P009,Betula alleghaniensis,780,0.4338573
2017-06-03-sutod-P009,Betula alleghaniensis,790,0.4332197
2017-06-03-sutod-P009,Betula alleghaniensis,800,0.4330031
2017-06-03-sutod-P009,Betula alleghaniensis,810,0.4328096
2017-06-03-sutod-P009,Betula alleghaniensis,820,0.432567
2017-06-03-sutod-P009,Betula alleghaniensis,830,0.432635
2017-06-03-sutod-P009,Betula alleghaniensis,840,0.432853
2017-06-03-sutod-P009,Betula alleghaniensis,850,0.4330504
2017-06-03-sutod-P009,Betula alleghaniensis,860,0.4329333
2017-06-03-sutod-P009,Betula alleghaniensis,870,0.432839
2017-06-03-sutod-P009,Betula alleghaniensis,880,0.4325557
2017-06-03-sutod-P009,Betula alleghaniensis,890,0.4324156
2017-06-03-sutod-P009,Betula alleghaniensis,900,0.4322778
2017-06-03-sutod-P009,Betula alleghaniensis,910,0.4319996
2017-06-03-sutod-P009,Betula alleghaniensis,920,0.4319786
2017-06-03-sutod-P009,Betula alleghaniensis,930,0.4315217
2017-06-03-sutod-P009,Betula alleghaniensis,940,0.4302232
2017-06-03-sutod-P009,Betula alleghaniensis,950,0.4284246
2017-06-03-sutod-P009,Betula alleghaniensis,960,0.4264277
2017-06-03-sutod-P009,Betula alleghaniensis,970,0.4254988
2017-06-03-sutod-P009,Betula alleghaniensis,980,0.4253454
2017-06-03-sutod-P009,Betula alleghaniensis,990,0.4253954
2017-06-03-sutod-P009,Betula alleghaniensis,1000,0.4259331
2017-06-03-sutod-P009,Betula alleghaniensis,1010,0.426704
2017-06-03-sutod-P009,Betula alleghaniensis,1020,0.4275753
2017-06-03-sutod-P009,Betula alleghaniensis,1030,0.428563
2017-06-03-sutod-P009,Betula alleghaniensis,1040,0.429452
2017-06-03-sutod-P009,Betula alleghaniensis,1050,0.4301991
2017-06-03-sutod-P009,Betula alleghaniensis,1060,0.4305881
2017-06-03-sutod-P009,Betula alleghaniensis,1070,0.4308141
2017-06-03-sutod-P009,Betula alleghaniensis,1080,0.4306913
2017-06-03-sutod-P009,Betula alleghaniensis,1090,0.4305315
2017-06-03-sutod-P009,Betula alleghaniensis,1100,0.4302555
2017-06-03-sutod-P009,Betula alleghaniensis,1110,0.4299723
2017-06-03-sutod-P009,Betula alleghaniensis,1120,0.429398
2017-06-03-sutod-P009,Betula alleghaniensis,1130,0.4268966
2017-06-03-sutod-P009,Betula alleghaniensis,1140,0.4222931
2017-06-03-sutod-P009,Betula alleghaniensis,1150,0.4170161
2017-06-03-sutod-P009,Betula alleghaniensis,1160,0.4129174
2017-06-03-sutod-P009,Betula alleghaniensis,1170,0.4107673
2017-06-03-sutod-P009,Betula alleghaniensis,1180,0.4096786
2017-06-03-sutod-P009,Betula alleghaniensis,1190,0.4089244
2017-06-03-sutod-P009,Betula alleghaniensis,1200,0.4088718
2017-06-03-sutod-P009,Betula alleghaniensis,1210,0.4093597
2017-06-03-sutod-P009,Betula alleghaniensis,1220,0.410352
2017-06-03-sutod-P009,Betula alleghaniensis,1230,0.4113692
2017-06-03-sutod-P009,Betula alleghaniensis,1240,0.4121943
2017-06-03-sutod-P009,Betula alleghaniensis,1250,0.4129614
2017-06-03-sutod-P009,Betula alleghaniensis,1260,0.4132101
2017-06-03-sutod-P009,Betula alleghaniensis,1270,0.4130122
2017-06-03-sutod-P009,Betula alleghaniensis,1280,0.41248
2017-06-03-sutod-P009,Betula alleghaniensis,1290,0.4115427
2017-06-03-sutod-P009,Betula alleghaniensis,1300,0.409917
2017-06-03-sutod-P009,Betula alleghaniensis,1310,0.4067562
2017-06-03-sutod-P009,Betula alleghaniensis,1320,0.4018055
2017-06-03-sutod-P009,Betula alleghaniensis,1330,0.395303
2017-06-03-sutod-P009,Betula alleghaniensis,1340,0.3882273
2017-06-03-sutod-P009,Betula alleghaniensis,1350,0.3814381
2017-06-03-sutod-P009,Betula alleghaniensis,1360,0.3745233
2017-06-03-sutod-P009,Betula alleghaniensis,1370,0.3636979
2017-06-03-sutod-P009,Betula alleghaniensis,1380,0.3419238
2017-06-03-sutod-P009,Betula alleghaniensis,1390,0.3058194
2017-06-03-sutod-P009,Betula alleghaniensis,1400,0.2623466
2017-06-03-sutod-P009,Betula alleghaniensis,1410,0.2236163
2017-06-03-sutod-P009,Betula alleghaniensis,1420,0.1976124
2017-06-03-sutod-P009,Betula alleghaniensis,1430,0.1836107
2017-06-03-sutod-P009,Betula alleghaniensis,1440,0.1768116
2017-06-03-sutod-P009,Betula alleghaniensis,1450,0.1745189
2017-06-03-sutod-P009,Betula alleghaniensis,1460,0.1761299
2017-06-03-sutod-P009,Betula alleghaniensis,1470,0.1816247
2017-06-03-sutod-P009,Betula alleghaniensis,1480,0.1906685
2017-06-03-sutod-P009,Betula alleghaniensis,1490,0.2020021
2017-06-03-sutod-P009,Betula alleghaniensis,1500,0.2143581
2017-06-03-sutod-P009,Betula alleghaniensis,1510,0.2267522
2017-06-03-sutod-P009,Betula alleghaniensis,1520,0.2388481
2017-06-03-sutod-P009,Betula alleghaniensis,1530,0.2500715
2017-06-03-sutod-P009,Betula alleghaniensis,1540,0.2602654
2017-06-03-sutod-P009,Betula alleghaniensis,1550,0.2693828
2017-06-03-sutod-P009,Betula alleghaniensis,1560,0.2773376
2017-06-03-sutod-P009,Betula alleghaniensis,1570,0.2844903
2017-06-03-sutod-P009,Betula alleghaniensis,1580,0.2907822
2017-06-03-sutod-P009,Betula alleghaniensis,1590,0.2967657
2017-06-03-sutod-P009,Betula alleghaniensis,1600,0.3022289
2017-06-03-sutod-P009,Betula alleghaniensis,1610,0.3071966
2017-06-03-sutod-P009,Betula alleghaniensis,1620,0.3116566
2017-06-03-sutod-P009,Betula alleghaniensis,1630,0.3152994
2017-06-03-sutod-P009,Betula alleghaniensis,1640,0.3181906
2017-06-03-sutod-P009,Betula alleghaniensis,1650,0.3200162
2017-06-03-sutod-P009,Betula alleghaniensis,1660,0.3211065
2017-06-03-sutod-P009,Betula alleghaniensis,1670,0.3217143
2017-06-03-sutod-P009,Betula alleghaniensis,1680,0.3212407
2017-06-03-sutod-P009,Betula alleghaniensis,1690,0.3197312
2017-06-03-sutod-P009,Betula alleghaniensis,1700,0.3173737
2017-06-03-sutod-P009,Betula alleghaniensis,1710,0.314758
2017-06-03-sutod-P009,Betula alleghaniensis,1720,0.3121587
2017-06-03-sutod-P009,Betula alleghaniensis,1730,0.3088103
2017-06-03-sutod-P009,Betula alleghaniensis,1740,0.3048058
2017-06-03-sutod-P009,Betula alleghaniensis,1750,0.3001197
2017-06-03-sutod-P009,Betula alleghaniensis,1760,0.295595
2017-06-03-sutod-P009,Betula alleghaniensis,1770,0.2917021
2017-06-03-sutod-P009,Betula alleghaniensis,1780,0.2894691
2017-06-03-sutod-P009,Betula alleghaniensis,1790,0.2888401
2017-06-03-sutod-P009,Betula alleghaniensis,1800,0.289352
2017-06-03-sutod-P009,Betula alleghaniensis,1810,0.2901527
2017-06-03-sutod-P009,Betula alleghaniensis,1820,0.2905678
2017-06-03-sutod-P009,Betula alleghaniensis,1830,0.2905998
2017-06-03-sutod-P009,Betula alleghaniensis,1840,0.2877924
2017-06-03-sutod-P009,Betula alleghaniensis,1850,0.2796916
2017-06-03-sutod-P009,Betula alleghaniensis,1860,0.260215
2017-06-03-sutod-P009,Betula alleghaniensis,1870,0.2247422
2017-06-03-sutod-P009,Betula alleghaniensis,1880,0.1755062
2017-06-03-sutod-P009,Betula alleghaniensis,1890,0.12419342
2017-06-03-sutod-P009,Betula alleghaniensis,1900,0.08606996
2017-06-03-sutod-P009,Betula alleghaniensis,1910,0.06583736
2017-06-03-sutod-P009,Betula alleghaniensis,1920,0.05924307
2017-06-03-sutod-P009,Betula alleghaniensis,1930,0.05857882
2017-06-03-sutod-P009,Betula alleghaniensis,1940,0.06033403
2017-06-03-sutod-P009,Betula alleghaniensis,1950,0.06370738
2017-06-03-sutod-P009,Betula alleghaniensis,1960,0.06818152
2017-06-03-sutod-P009,Betula alleghaniensis,1970,0.07391742
2017-06-03-sutod-P009,Betula alleghaniensis,1980,0.08075021
2017-06-03-sutod-P009,Betula alleghaniensis,1990,0.08865115
2017-06-03-sutod-P009,Betula alleghaniensis,2000,0.09691896
2017-06-03-sutod-P009,Betula alleghaniensis,2010,0.1053166
2017-06-03-sutod-P009,Betula alleghaniensis,2020,0.11341236
2017-06-03-sutod-P009,Betula alleghaniensis,2030,0.12069665
2017-06-03-sutod-P009,Betula alleghaniensis,2040,0.12705223
2017-06-03-sutod-P009,Betula alleghaniensis,2050,0.13304505
2017-06-03-sutod-P009,Betula alleghaniensis,2060,0.13889955
2017-06-03-sutod-P009,Betula alleghaniensis,2070,0.1443213
2017-06-03-sutod-P009,Betula alleghaniensis,2080,0.14968292
2017-06-03-sutod-P009,Betula alleghaniensis,2090,0.15609796
2017-06-03-sutod-P009,Betula alleghaniensis,2100,0.1625287
2017-06-03-sutod-P009,Betula alleghaniensis,2110,0.1683073
2017-06-03-sutod-P009,Betula alleghaniensis,2120,0.1732743
2017-06-03-sutod-P009,Betula alleghaniensis,2130,0.1775486
2017-06-03-sutod-P009,Betula alleghaniensis,2140,0.1818409
2017-06-03-sutod-P009,Betula alleghaniensis,2150,0.1854103
2017-06-03-sutod-P009,Betula alleghaniensis,2160,0.1877458
2017-06-03-sutod-P009,Betula alleghaniensis,2170,0.1900551
2017-06-03-sutod-P009,Betula alleghaniensis,2180,0.1922352
2017-06-03-sutod-P009,Betula alleghaniensis,2190,0.1954495
2017-06-03-sutod-P009,Betula alleghaniensis,2200,0.1983953
2017-06-03-sutod-P009,Betula alleghaniensis,2210,0.2008792
2017-06-03-sutod-P009,Betula alleghaniensis,2220,0.2015733
2017-06-03-sutod-P009,Betula alleghaniensis,2230,0.2009637
2017-06-03-sutod-P009,Betula alleghaniensis,2240,0.1983996
2017-06-03-sutod-P009,Betula alleghaniensis,2250,0.1939844
2017-06-03-sutod-P009,Betula alleghaniensis,2260,0.1890048
2017-06-03-sutod-P009,Betula alleghaniensis,2270,0.182477
2017-06-03-sutod-P009,Betula alleghaniensis,2280,0.1766003
2017-06-03-sutod-P009,Betula alleghaniensis,2290,0.1709861
2017-06-03-sutod-P009,Betula alleghaniensis,2300,0.1672363
2017-06-03-sutod-P009,Betula alleghaniensis,2310,0.16453543
2017-06-03-sutod-P009,Betula alleghaniensis,2320,0.16059575
2017-06-03-sutod-P009,Betula alleghaniensis,2330,0.15428809
2017-06-03-sutod-P009,Betula alleghaniensis,2340,0.14718172
2017-06-03-sutod-P009,Betula alleghaniensis,2350,0.1427309
2017-06-03-sutod-P009,Betula alleghaniensis,2360,0.14131078
2017-06-03-sutod-P009,Betula alleghaniensis,2370,0.13458244
2017-06-03-sutod-P009,Betula alleghaniensis,2380,0.12576081
2017-06-03-sutod-P009,Betula alleghaniensis,2390,0.11995837
2017-06-03-sutod-P009,Betula alleghaniensis,2400,0.1183065
2017-06-07-ireqa-P006,Populus tremuloides,410,0.03357621
2017-06-07-ireqa-P006,Populus tremuloides,420,0.03457175
2017-06-07-ireqa-P006,Populus tremuloides,430,0.0356312
2017-06-07-ireqa-P006,Populus tremuloides,440,0.03661114
2017-06-07-ireqa-P006,Populus tremuloides,450,0.03724434
2017-06-07-ireqa-P006,Populus tremuloides,460,0.03769034
2017-06-07-ireqa-P006,Populus tremuloides,470,0.03747547
2017-06-07-ireqa-P006,Populus tremuloides,480,0.03702828
2017-06-07-ireqa-P006,Populus tremuloides,490,0.03673062
2017-06-07-ireqa-P006,Populus tremuloides,500,0.03773335
2017-06-07-ireqa-P006,Populus tremuloides,510,0.04396669
2017-06-07-ireqa-P006,Populus tremuloides,520,0.05667206
2017-06-07-ireqa-P006,Populus tremuloides,530,0.0716626
2017-06-07-ireqa-P006,Populus tremuloides,540,0.08335023
2017-06-07-ireqa-P006,Populus tremuloides,550,0.08611914
2017-06-07-ireqa-P006,Populus tremuloides,560,0.08015113
2017-06-07-ireqa-P006,Populus tremuloides,570,0.06933158
2017-06-07-ireqa-P006,Populus tremuloides,580,0.05858045
2017-06-07-ireqa-P006,Populus tremuloides,590,0.05232307
2017-06-07-ireqa-P006,Populus tremuloides,600,0.04891952
2017-06-07-ireqa-P006,Populus tremuloides,610,0.04572866
2017-06-07-ireqa-P006,Populus tremuloides,620,0.04274734
2017-06-07-ireqa-P006,Populus tremuloides,630,0.04020079
2017-06-07-ireqa-P006,Populus tremuloides,640,0.03822763
2017-06-07-ireqa-P006,Populus tremuloides,650,0.03587709
2017-06-07-ireqa-P006,Populus tremuloides,660,0.03354101
2017-06-07-ireqa-P006,Populus tremuloides,670,0.03163405
2017-06-07-ireqa-P006,Populus tremuloides,680,0.03009599
2017-06-07-ireqa-P006,Populus tremuloides,690,0.04272018
2017-06-07-ireqa-P006,Populus tremuloides,700,0.0850802
2017-06-07-ireqa-P006,Populus tremuloides,710,0.162285
2017-06-07-ireqa-P006,Populus tremuloides,720,0.2582211
2017-06-07-ireqa-P006,Populus tremuloides,730,0.3423268
2017-06-07-ireqa-P006,Populus tremuloides,740,0.3985498
2017-06-07-ireqa-P006,Populus tremuloides,750,0.4255353
2017-06-07-ireqa-P006,Populus tremuloides,760,0.4345827
2017-06-07-ireqa-P006,Populus tremuloides,770,0.4364916
2017-06-07-ireqa-P006,Populus tremuloides,780,0.4367003
2017-06-07-ireqa-P006,Populus tremuloides,790,0.4363951
2017-06-07-ireqa-P006,Populus tremuloides,800,0.4359765
2017-06-07-ireqa-P006,Populus tremuloides,810,0.4355434
2017-06-07-ireqa-P006,Populus tremuloides,820,0.4351341
2017-06-07-ireqa-P006,Populus tremuloides,830,0.4352122
2017-06-07-ireqa-P006,Populus tremuloides,840,0.4355706
2017-06-07-ireqa-P006,Populus tremuloides,850,0.4358575
2017-06-07-ireqa-P006,Populus tremuloides,860,0.435788
2017-06-07-ireqa-P006,Populus tremuloides,870,0.4357315
2017-06-07-ireqa-P006,Populus tremuloides,880,0.435448
2017-06-07-ireqa-P006,Populus tremuloides,890,0.4351849
2017-06-07-ireqa-P006,Populus tremuloides,900,0.4348005
